iso3_o,iso3_d,dist
ALB,MSR,8141.0
ALB,MTQ,8199.0
ALB,MUS,7840.0
ALB,MWI,6288.0
ALB,MYS,9102.0
ALB,MYT,6535.0
ALB,NAM,7078.0
ALB,NCL,16256.0
ALB,NER,3529.0
ALB,NFK,16842.0
ALB,NGA,4193.0
ALB,NIC,10431.0
ALB,NIU,17370.0
ALB,NLD,1668.0
ALB,NOR,2160.0
ALB,NPL,6056.0
ALB,NRU,14413.0
ALB,NZL,17808.0
ALB,OMN,4094.0
ALB,PAK,4704.0
ALB,PAN,10127.0
ALB,PCN,16526.0
ALB,PER,11455.0
ALB,PHL,9856.0
ALB,PLW,11474.0
ALB,PNG,13784.0
ALB,POL,1215.0
ALB,PRI,8345.0
ALB,PRK,8381.0
ALB,PRT,2477.0
ALB,PRY,10855.0
ALB,PSE,1702.0
ALB,PYF,17181.0
ALB,QAT,3410.0
ALB,REU,7808.0
ALB,ROU,618.0
ALB,RUS,2062.0
ALB,RWA,4903.0
ALB,SAU,3096.0
ALB,SDN,3108.0
ALB,SEN,4646.0
ALB,SGP,9418.0
ALB,SHN,6865.0
ALB,SLB,14750.0
ALB,SLE,4881.0
ALB,SLV,10540.0
ALB,SMR,670.0
ALB,SOM,5048.0
ALB,SPM,5879.0
ALB,SRB,391.0
ALB,SSD,4207.0
ALB,STP,4727.0
ALB,SUR,8329.0
ALB,SVK,788.0
ALB,SVN,677.0
ALB,SWE,2006.0
ALB,SWZ,7579.0
ALB,SXM,8124.0
ALB,SYC,6243.0
ALB,SYR,1694.0
ALB,TCA,8544.0
ALB,TCD,3271.0
ALB,TGO,4314.0
ALB,THA,8245.0
ALB,TJK,4141.0
ALB,TKL,16303.0
ALB,TKM,3304.0
ALB,TLS,11950.0
ALB,TON,17363.0
ALB,TTO,8514.0
ALB,TUN,973.0
ALB,TUR,767.0
ALB,TUV,15846.0
ALB,TWN,9118.0
ALB,TZA,5689.0
ALB,UGA,4721.0
ALB,UKR,1308.0
ALB,URY,11454.0
ALB,USA,7454.0
ALB,UZB,4079.0
ALB,VAT,617.0
ALB,VCT,8313.0
ALB,VEN,8975.0
ALB,VGB,8227.0
ALB,VNM,8969.0
ALB,VUT,16037.0
ALB,WLF,16535.0
ALB,WSM,16759.0
ALB,YEM,3715.0
ALB,ZAF,7524.0
ALB,ZMB,6342.0
ALB,ZWE,6651.0
AND,ABW,7570.0
AND,AFG,5810.0
AND,AGO,5809.0
AND,AIA,6592.0
AND,ALB,1521.0
AND,ARE,5232.0
AND,ARG,10492.0
AND,ARM,3569.0
AND,ASM,16788.0
AND,ATG,6570.0
AND,AUS,16889.0
AND,AUT,1322.0
AND,AZE,3994.0
AND,BDI,5805.0
AND,BEL,952.0
AND,BEN,3996.0
AND,BES,7452.0
AND,BFA,3354.0
AND,BGD,8182.0
AND,BGR,1784.0
AND,BHR,4784.0
AND,BHS,7293.0
AND,BIH,1374.0
AND,BLR,2293.0
AND,BLZ,8758.0
AND,BMU,5829.0
AND,BOL,9654.0
AND,BRA,8827.0
AND,BRB,6678.0
AND,BRN,11521.0
AND,BTN,7860.0
AND,BWA,7847.0
AND,CAF,4550.0
AND,CAN,6308.0
AND,CCK,11348.0
AND,CHE,770.0
AND,CHL,11168.0
AND,CHN,9802.0
AND,CIV,4153.0
AND,CMR,4394.0
AND,COD,5371.0
AND,COG,5363.0
AND,COK,17076.0
AND,COL,8486.0
AND,COM,7357.0
AND,CPV,3884.0
AND,CRI,8913.0
AND,CUB,7829.0
AND,CUW,7510.0
AND,CXR,11946.0
AND,CYM,8016.0
AND,CYP,2864.0
AND,CZE,1300.0
AND,DEU,1425.0
AND,DJI,5280.0
AND,DMA,6662.0
AND,DNK,1667.0
AND,DOM,7135.0
AND,DZA,652.0
AND,ECU,9470.0
AND,EGY,2986.0
AND,ERI,4667.0
AND,ESH,2165.0
AND,ESP,494.0
AND,EST,2466.0
AND,ETH,5189.0
AND,FIN,2526.0
AND,FJI,17287.0
AND,FLK,11904.0
AND,FRA,708.0
AND,FRO,2238.0
AND,FSM,14044.0
AND,GAB,4732.0
AND,GBR,1008.0
AND,GEO,3544.0
AND,GHA,3981.0
AND,GIB,921.0
AND,GIN,3938.0
AND,GLP,6639.0
AND,GMB,3666.0
AND,GNB,3779.0
AND,GNQ,4576.0
AND,GRC,1952.0
AND,GRD,6928.0
AND,GRL,4106.0
AND,GTM,9092.0
AND,GUF,6733.0
AND,GUM,12763.0
AND,GUY,7037.0
AND,HKG,10068.0
AND,HND,8863.0
AND,HRV,1211.0
AND,HTI,7331.0
AND,HUN,1484.0
AND,IDN,11731.0
AND,IND,6803.0
AND,IOT,9014.0
AND,IRL,1335.0
AND,IRN,4319.0
AND,IRQ,3861.0
AND,ISL,2832.0
AND,ISR,3143.0
AND,ITA,907.0
AND,JAM,7735.0
AND,JOR,3244.0
AND,JPN,10362.0
AND,KAZ,5936.0
AND,KEN,6003.0
AND,KGZ,5786.0
AND,KHM,10223.0
AND,KIR,15075.0
AND,KNA,6629.0
AND,KOR,9565.0
AND,KWT,4377.0
AND,LAO,9552.0
AND,LBN,3101.0
AND,LBR,4191.0
AND,LBY,1481.0
AND,LCA,6723.0
AND,LIE,815.0
AND,LKA,8536.0
AND,LSO,8386.0
AND,LTU,2197.0
AND,LUX,866.0
AND,LVA,2267.0
AND,MAC,10029.0
AND,MAR,1272.0
AND,MCO,499.0
AND,MDA,2209.0
AND,MDG,8277.0
AND,MDV,8224.0
AND,MEX,9409.0
AND,MHL,14417.0
AND,MKD,1640.0
AND,MLI,3435.0
AND,MLT,1338.0
AND,MMR,9136.0
AND,MNE,1456.0
AND,MNG,7610.0
AND,MNP,12646.0
AND,MOZ,8220.0
AND,MRT,3174.0
AND,MSR,6623.0
AND,MTQ,6686.0
AND,MUS,9003.0
AND,MWI,7070.0
AND,MYS,10607.0
AND,MYT,7574.0
AND,NAM,7379.0
AND,NCL,17366.0
AND,NER,3214.0
AND,NFK,18087.0
AND,NGA,3999.0
AND,NIC,8928.0
AND,NIU,17284.0
AND,NLD,1126.0
AND,NOR,2036.0
AND,NPL,7507.0
AND,NRU,15133.0
AND,NZL,19160.0
AND,OMN,5609.0
AND,PAK,6222.0
AND,PAN,8607.0
AND,PCN,15029.0
AND,PER,9988.0
AND,PHL,11179.0
AND,PLW,12725.0
AND,PNG,15055.0
AND,POL,1817.0
AND,PRI,6825.0
AND,PRK,9371.0
AND,PRT,995.0
AND,PRY,9651.0
AND,PSE,3150.0
AND,PYF,16123.0
AND,QAT,4912.0
AND,REU,8935.0
AND,ROU,1993.0
AND,RUS,2971.0
AND,RWA,5697.0
AND,SAU,4569.0
AND,SDN,4204.0
AND,SEN,3579.0
AND,SGP,10923.0
AND,SHN,6513.0
AND,SLB,15784.0
AND,SLE,4037.0
AND,SLV,9052.0
AND,SMR,901.0
AND,SOM,6247.0
AND,SPM,4499.0
AND,SRB,1546.0
AND,SSD,5121.0
AND,STP,4700.0
AND,SUR,6876.0
AND,SVK,1370.0
AND,SVN,1107.0
AND,SWE,2190.0
AND,SWZ,8204.0
AND,SXM,6604.0
AND,SYC,7527.0
AND,SYR,3188.0
AND,TCA,7033.0
AND,TCD,3614.0
AND,TGO,4029.0
AND,THA,9713.0
AND,TJK,5565.0
AND,TKL,16267.0
AND,TKM,4775.0
AND,TLS,13413.0
AND,TON,17615.0
AND,TTO,7012.0
AND,TUN,973.0
AND,TUR,2277.0
AND,TUV,16231.0
AND,TWN,10331.0
AND,TZA,6667.0
AND,UGA,5610.0
AND,UKR,2376.0
AND,URY,10382.0
AND,USA,6078.0
AND,UZB,5464.0
AND,VAT,905.0
AND,VCT,6804.0
AND,VEN,7461.0
AND,VGB,6706.0
AND,VNM,10422.0
AND,VUT,16990.0
AND,WLF,16757.0
AND,WSM,16762.0
AND,YEM,5055.0
AND,ZAF,8080.0
AND,ZMB,6974.0
AND,ZWE,7335.0
ARE,ABW,12771.0
ARE,AFG,1684.0
ARE,AGO,5919.0
ARE,AIA,11797.0
ARE,ALB,3718.0
ARE,AND,5232.0
ARE,ARG,13655.0
ARE,ARM,1935.0
ARE,ASM,15083.0
ARE,ATG,11758.0
ARE,AUS,11658.0
ARE,AUT,4239.0
ARE,AZE,1749.0
ARE,BDI,4231.0
ARE,BEL,5156.0
ARE,BEN,5997.0
ARE,BES,12639.0
ARE,BFA,6116.0
ARE,BGD,3552.0
ARE,BGR,3498.0
ARE,BHR,486.0
ARE,BHS,12470.0
ARE,BIH,3921.0
ARE,BLR,3921.0
ARE,BLZ,13910.0
ARE,BMU,11019.0
ARE,BOL,14110.0
ARE,BRA,12233.0
ARE,BRB,11795.0
ARE,BRN,6734.0
ARE,BTN,3424.0
ARE,BWA,6367.0
ARE,CAF,4556.0
ARE,CAN,11085.0
ARE,CCK,6119.0
ARE,CHE,4768.0
ARE,CHL,14760.0
ARE,CHN,6430.0
ARE,CIV,6684.0
ARE,CMR,5244.0
ARE,COD,5422.0
ARE,COG,5420.0
ARE,COK,16425.0
ARE,COL,13639.0
ARE,COM,4294.0
ARE,CPV,8215.0
ARE,CRI,14144.0
ARE,CUB,12981.0
ARE,CUW,12701.0
ARE,CXR,6738.0
ARE,CYM,13215.0
ARE,CYP,2372.0
ARE,CZE,4451.0
ARE,DEU,4624.0
ARE,DJI,1984.0
ARE,DMA,11827.0
ARE,DNK,4825.0
ARE,DOM,12365.0
ARE,DZA,5086.0
ARE,ECU,14592.0
ARE,EGY,2428.0
ARE,ERI,2031.0
ARE,ESH,6760.0
ARE,ESP,5665.0
ARE,EST,4472.0
ARE,ETH,2512.0
ARE,FIN,4522.0
ARE,FJI,14135.0
ARE,FLK,13752.0
ARE,FRA,5251.0
ARE,FRO,6106.0
ARE,FSM,10968.0
ARE,GAB,5642.0
ARE,GBR,5477.0
ARE,GEO,2062.0
ARE,GHA,6380.0
ARE,GIB,5842.0
ARE,GIN,7455.0
ARE,GLP,11815.0
ARE,GMB,7594.0
ARE,GNB,7553.0
ARE,GNQ,5526.0
ARE,GRC,3287.0
ARE,GRD,12052.0
ARE,GRL,8287.0
ARE,GTM,14255.0
ARE,GUF,11540.0
ARE,GUM,9330.0
ARE,GUY,12009.0
ARE,HKG,5962.0
ARE,HND,14062.0
ARE,HRV,4171.0
ARE,HTI,12563.0
ARE,HUN,4024.0
ARE,IDN,6572.0
ARE,IND,2204.0
ARE,IOT,4045.0
ARE,IRL,5919.0
ARE,IRN,1214.0
ARE,IRQ,1385.0
ARE,ISL,6889.0
ARE,ISR,2139.0
ARE,ITA,4326.0
ARE,JAM,12962.0
ARE,JOR,2030.0
ARE,JPN,7940.0
ARE,KAZ,2800.0
ARE,KEN,3550.0
ARE,KGZ,2628.0
ARE,KHM,5423.0
ARE,KIR,12711.0
ARE,KNA,11825.0
ARE,KOR,6788.0
ARE,KWT,856.0
ARE,LAO,4938.0
ARE,LBN,2141.0
ARE,LBR,7316.0
ARE,LBY,4159.0
ARE,LCA,11868.0
ARE,LIE,4688.0
ARE,LKA,3306.0
ARE,LSO,6733.0
ARE,LTU,4090.0
ARE,LUX,5000.0
ARE,LVA,4311.0
ARE,MAC,5901.0
ARE,MAR,6084.0
ARE,MCO,4770.0
ARE,MDA,3357.0
ARE,MDG,4960.0
ARE,MDV,3039.0
ARE,MEX,14345.0
ARE,MHL,12243.0
ARE,MKD,3615.0
ARE,MLI,6755.0
ARE,MLT,4054.0
ARE,MMR,4330.0
ARE,MNE,3800.0
ARE,MNG,5131.0
ARE,MNP,9349.0
ARE,MOZ,6178.0
ARE,MRT,7339.0
ARE,MSR,11810.0
ARE,MTQ,11840.0
ARE,MUS,5032.0
ARE,MWI,4929.0
ARE,MYS,5531.0
ARE,MYT,4349.0
ARE,NAM,6711.0
ARE,NCL,13083.0
ARE,NER,5701.0
ARE,NFK,13432.0
ARE,NGA,5894.0
ARE,NIC,14145.0
ARE,NIU,15337.0
ARE,NLD,5163.0
ARE,NOR,5138.0
ARE,NPL,2997.0
ARE,NRU,12208.0
ARE,NZL,14202.0
ARE,OMN,380.0
ARE,PAK,1188.0
ARE,PAN,13833.0
ARE,PCN,19649.0
ARE,PER,14823.0
ARE,PHL,6913.0
ARE,PLW,8583.0
ARE,PNG,10645.0
ARE,POL,4154.0
ARE,PRI,12046.0
ARE,PRK,6654.0
ARE,PRT,6144.0
ARE,PRY,13355.0
ARE,PSE,2153.0
ARE,PYF,17317.0
ARE,QAT,391.0
ARE,REU,5106.0
ARE,ROU,3382.0
ARE,RUS,3678.0
ARE,RWA,4060.0
ARE,SAU,871.0
ARE,SDN,2604.0
ARE,SEN,7620.0
ARE,SGP,5842.0
ARE,SHN,8034.0
ARE,SLB,11925.0
ARE,SLE,7462.0
ARE,SLV,14238.0
ARE,SMR,4378.0
ARE,SOM,2784.0
ARE,SPM,9489.0
ARE,SRB,3803.0
ARE,SSD,3395.0
ARE,STP,5902.0
ARE,SUR,11770.0
ARE,SVK,4186.0
ARE,SVN,4287.0
ARE,SWE,4755.0
ARE,SWZ,6271.0
ARE,SXM,11808.0
ARE,SYC,3307.0
ARE,SYR,2054.0
ARE,TCA,12262.0
ARE,TCD,4470.0
ARE,TGO,6125.0
ARE,THA,4891.0
ARE,TJK,1941.0
ARE,TKL,14809.0
ARE,TKM,1435.0
ARE,TLS,8473.0
ARE,TON,14869.0
ARE,TTO,12112.0
ARE,TUN,4451.0
ARE,TUR,2996.0
ARE,TUV,13819.0
ARE,TWN,6596.0
ARE,TZA,3953.0
ARE,UGA,3688.0
ARE,UKR,3510.0
ARE,URY,13458.0
ARE,USA,11024.0
ARE,UZB,2190.0
ARE,VAT,4329.0
ARE,VCT,11939.0
ARE,VEN,12617.0
ARE,VGB,11920.0
ARE,VNM,5634.0
ARE,VUT,13107.0
ARE,WLF,14493.0
ARE,WSM,14958.0
ARE,YEM,1595.0
ARE,ZAF,6405.0
ARE,ZMB,5372.0
ARE,ZWE,5445.0
ARG,ABW,5359.0
ARG,AFG,15271.0
ARG,AGO,7780.0
ARG,AIA,5867.0
ARG,ALB,11592.0
ARG,AND,10492.0
ARG,ARE,13655.0
ARG,ARM,13385.0
ARG,ASM,11064.0
ARG,ATG,5736.0
ARG,AUS,11633.0
ARG,AUT,11790.0
ARG,AZE,13823.0
ARG,BDI,9597.0
ARG,BEL,11282.0
ARG,BEN,7821.0
ARG,BES,5279.0
ARG,BFA,7937.0
ARG,BGD,16776.0
ARG,BGR,11919.0
ARG,BHR,13276.0
ARG,BHS,6900.0
ARG,BIH,11648.0
ARG,BLR,12784.0
ARG,BLZ,6578.0
ARG,BMU,7435.0
ARG,BOL,2229.0
ARG,BRA,1675.0
ARG,BRB,5281.0
ARG,BRN,16650.0
ARG,BTN,16889.0
ARG,BWA,8007.0
ARG,CAF,9100.0
ARG,CAN,8930.0
ARG,CCK,14207.0
ARG,CHE,11261.0
ARG,CHL,1138.0
ARG,CHN,19629.0
ARG,CIV,7209.0
ARG,CMR,8438.0
ARG,COD,8250.0
ARG,COG,8251.0
ARG,COK,9676.0
ARG,COL,4642.0
ARG,COM,10324.0
ARG,CPV,6608.0
ARG,CRI,5624.0
ARG,CUB,6873.0
ARG,CUW,5288.0
ARG,CXR,14748.0
ARG,CYM,6441.0
ARG,CYP,12260.0
ARG,CZE,11791.0
ARG,DEU,11889.0
ARG,DJI,11788.0
ARG,DMA,5532.0
ARG,DNK,12044.0
ARG,DOM,6001.0
ARG,DZA,10143.0
ARG,ECU,4227.0
ARG,EGY,11805.0
ARG,ERI,11627.0
ARG,ESH,8330.0
ARG,ESP,10022.0
ARG,EST,12883.0
ARG,ETH,11230.0
ARG,FIN,12926.0
ARG,FJI,11641.0
ARG,FLK,1900.0
ARG,FRA,11026.0
ARG,FRO,11666.0
ARG,FSM,15181.0
ARG,GAB,8024.0
ARG,GBR,11103.0
ARG,GEO,13470.0
ARG,GHA,7506.0
ARG,GIB,9572.0
ARG,GIN,6792.0
ARG,GLP,5611.0
ARG,GMB,6908.0
ARG,GNB,6845.0
ARG,GNQ,8150.0
ARG,GRC,11673.0
ARG,GRD,5176.0
ARG,GRL,10967.0
ARG,GTM,6420.0
ARG,GUF,4422.0
ARG,GUM,16715.0
ARG,GUY,4583.0
ARG,HKG,18464.0
ARG,HND,6190.0
ARG,HRV,11615.0
ARG,HTI,6064.0
ARG,HUN,11914.0
ARG,IDN,15230.0
ARG,IND,15799.0
ARG,IOT,13082.0
ARG,IRL,10964.0
ARG,IRN,13774.0
ARG,IRQ,13078.0
ARG,ISL,11406.0
ARG,ISR,12211.0
ARG,ITA,11131.0
ARG,JAM,6139.0
ARG,JOR,12301.0
ARG,JPN,18375.0
ARG,KAZ,16079.0
ARG,KEN,10411.0
ARG,KGZ,15889.0
ARG,KHM,16951.0
ARG,KIR,13553.0
ARG,KNA,5762.0
ARG,KOR,19433.0
ARG,KWT,13199.0
ARG,LAO,17381.0
ARG,LBN,12365.0
ARG,LBR,6741.0
ARG,LBY,10565.0
ARG,LCA,5387.0
ARG,LIE,11306.0
ARG,LKA,14764.0
ARG,LSO,7884.0
ARG,LTU,12687.0
ARG,LUX,11287.0
ARG,LVA,12731.0
ARG,MAC,18426.0
ARG,MAR,9222.0
ARG,MCO,10938.0
ARG,MDA,12533.0
ARG,MDG,10213.0
ARG,MDV,14035.0
ARG,MEX,7372.0
ARG,MHL,14096.0
ARG,MKD,11746.0
ARG,MLI,7460.0
ARG,MLT,10867.0
ARG,MMR,16811.0
ARG,MNE,11622.0
ARG,MNG,18094.0
ARG,MNP,16785.0
ARG,MOZ,8496.0
ARG,MRT,7359.0
ARG,MSR,5702.0
ARG,MTQ,5454.0
ARG,MUS,10931.0
ARG,MWI,9340.0
ARG,MYS,15964.0
ARG,MYT,10426.0
ARG,NAM,7340.0
ARG,NCL,12133.0
ARG,NER,8314.0
ARG,NFK,11445.0
ARG,NGA,7909.0
ARG,NIC,5951.0
ARG,NIU,10662.0
ARG,NLD,11422.0
ARG,NOR,12224.0
ARG,NPL,16504.0
ARG,NRU,13911.0
ARG,NZL,10374.0
ARG,OMN,13871.0
ARG,PAK,14709.0
ARG,PAN,5314.0
ARG,PCN,6744.0
ARG,PER,3130.0
ARG,PHL,17787.0
ARG,PLW,16713.0
ARG,PNG,14439.0
ARG,POL,12308.0
ARG,PRI,5930.0
ARG,PRK,19396.0
ARG,PRT,9574.0
ARG,PRY,1034.0
ARG,PSE,12154.0
ARG,PYF,9029.0
ARG,QAT,13305.0
ARG,REU,10718.0
ARG,ROU,12210.0
ARG,RUS,13460.0
ARG,RWA,9750.0
ARG,SAU,12852.0
ARG,SDN,11063.0
ARG,SEN,6966.0
ARG,SGP,15886.0
ARG,SHN,5624.0
ARG,SLB,13685.0
ARG,SLE,6733.0
ARG,SLV,6258.0
ARG,SMR,11267.0
ARG,SOM,11400.0
ARG,SPM,9016.0
ARG,SRB,11847.0
ARG,SSD,10315.0
ARG,STP,7778.0
ARG,SUR,4492.0
ARG,SVK,11832.0
ARG,SVN,11537.0
ARG,SWE,12539.0
ARG,SWZ,8362.0
ARG,SXM,5845.0
ARG,SYC,11867.0
ARG,SYR,12412.0
ARG,TCA,6350.0
ARG,TCD,9299.0
ARG,TGO,7702.0
ARG,THA,16878.0
ARG,TJK,15340.0
ARG,TKL,11452.0
ARG,TKM,14442.0
ARG,TLS,15209.0
ARG,TON,10929.0
ARG,TTO,5021.0
ARG,TUN,10624.0
ARG,TUR,12230.0
ARG,TUV,12314.0
ARG,TWN,18940.0
ARG,TZA,10283.0
ARG,UGA,10123.0
ARG,UKR,12808.0
ARG,URY,206.0
ARG,USA,8492.0
ARG,UZB,15429.0
ARG,VAT,11130.0
ARG,VCT,5294.0
ARG,VEN,5070.0
ARG,VGB,5905.0
ARG,VNM,16964.0
ARG,VUT,12402.0
ARG,WLF,11586.0
ARG,WSM,11184.0
ARG,YEM,12108.0
ARG,ZAF,8105.0
ARG,ZMB,8757.0
ARG,ZWE,8859.0
ARM,ABW,11109.0
ARM,AFG,2265.0
ARM,AGO,6309.0
ARM,AIA,10134.0
ARM,ALB,2082.0
ARM,AND,3569.0
ARM,ARE,1935.0
ARM,ARG,13385.0
ARM,ASM,15552.0
ARM,ATG,10123.0
ARM,AUS,13369.0
ARM,AUT,2403.0
ARM,AZE,458.0
ARM,BDI,5066.0
ARM,BEL,3306.0
ARM,BEN,5618.0
ARM,BES,11003.0
ARM,BFA,5449.0
ARM,BGD,4646.0
ARM,BGR,1788.0
ARM,BHR,1648.0
ARM,BHS,10614.0
ARM,BIH,2195.0
ARM,BLR,1986.0
ARM,BLZ,12026.0
ARM,BMU,9189.0
ARM,BOL,13093.0
ARM,BRA,11753.0
ARM,BRB,10246.0
ARM,BRN,7999.0
ARM,BTN,4357.0
ARM,BWA,7433.0
ARM,CAF,4746.0
ARM,CAN,9152.0
ARM,CCK,7916.0
ARM,CHE,2978.0
ARM,CHL,14318.0
ARM,CHN,6818.0
ARM,CIV,6189.0
ARM,CMR,5210.0
ARM,COD,5761.0
ARM,COG,5757.0
ARM,COK,16903.0
ARM,COL,12045.0
ARM,COM,5745.0
ARM,CPV,7095.0
ARM,CRI,12356.0
ARM,CUB,11105.0
ARM,CUW,11058.0
ARM,CXR,8416.0
ARM,CYM,11371.0
ARM,CYP,1129.0
ARM,CZE,2587.0
ARM,DEU,2728.0
ARM,DJI,3171.0
ARM,DMA,10224.0
ARM,DNK,2902.0
ARM,DOM,10630.0
ARM,DZA,3606.0
ARM,ECU,13032.0
ARM,EGY,1649.0
ARM,ERI,2807.0
ARM,ESH,5446.0
ARM,ESP,4047.0
ARM,EST,2549.0
ARM,ETH,3499.0
ARM,FIN,2604.0
ARM,FJI,14992.0
ARM,FLK,14154.0
ARM,FRA,3439.0
ARM,FRO,4172.0
ARM,FSM,11475.0
ARM,GAB,5657.0
ARM,GBR,3623.0
ARM,GEO,170.0
ARM,GHA,5897.0
ARM,GIB,4336.0
ARM,GIN,6639.0
ARM,GLP,10198.0
ARM,GMB,6617.0
ARM,GNB,6637.0
ARM,GNQ,5503.0
ARM,GRC,1810.0
ARM,GRD,10495.0
ARM,GRL,6355.0
ARM,GTM,12373.0
ARM,GUF,10240.0
ARM,GUM,9903.0
ARM,GUY,10591.0
ARM,HKG,6754.0
ARM,HND,12208.0
ARM,HRV,2395.0
ARM,HTI,10804.0
ARM,HUN,2192.0
ARM,IDN,8174.0
ARM,IND,3243.0
ARM,IOT,5980.0
ARM,IRL,4044.0
ARM,IRN,785.0
ARM,IRQ,759.0
ARM,ISL,4954.0
ARM,ISR,1254.0
ARM,ITA,2685.0
ARM,JAM,11166.0
ARM,JOR,1194.0
ARM,JPN,7948.0
ARM,KAZ,2700.0
ARM,KEN,4658.0
ARM,KGZ,2514.0
ARM,KHM,6683.0
ARM,KIR,13065.0
ARM,KNA,10178.0
ARM,KOR,6886.0
ARM,KWT,1240.0
ARM,LAO,6047.0
ARM,LBN,1063.0
ARM,LBR,6649.0
ARM,LBY,2903.0
ARM,LCA,10289.0
ARM,LIE,2900.0
ARM,LKA,5092.0
ARM,LSO,7893.0
ARM,LTU,2155.0
ARM,LUX,3168.0
ARM,LVA,2377.0
ARM,MAC,6705.0
ARM,MAR,4638.0
ARM,MCO,3075.0
ARM,MDA,1470.0
ARM,MDG,6549.0
ARM,MDV,4937.0
ARM,MEX,12412.0
ARM,MHL,12471.0
ARM,MKD,1944.0
ARM,MLI,5950.0
ARM,MLT,2663.0
ARM,MMR,5584.0
ARM,MNE,2121.0
ARM,MNG,4933.0
ARM,MNP,9858.0
ARM,MOZ,7428.0
ARM,MRT,6243.0
ARM,MSR,10176.0
ARM,MTQ,10250.0
ARM,MUS,6815.0
ARM,MWI,6096.0
ARM,MYS,7039.0
ARM,MYT,5864.0
ARM,NAM,7506.0
ARM,NCL,14257.0
ARM,NER,5074.0
ARM,NFK,14783.0
ARM,NGA,5541.0
ARM,NIC,12315.0
ARM,NIU,15986.0
ARM,NLD,3289.0
ARM,NOR,3203.0
ARM,NPL,3977.0
ARM,NRU,12745.0
ARM,NZL,15726.0
ARM,OMN,2263.0
ARM,PAK,2699.0
ARM,PAN,12106.0
ARM,PCN,18131.0
ARM,PER,13537.0
ARM,PHL,7835.0
ARM,PLW,9487.0
ARM,PNG,11759.0
ARM,POL,2238.0
ARM,PRI,10348.0
ARM,PRK,6712.0
ARM,PRT,4549.0
ARM,PRY,12771.0
ARM,PSE,1321.0
ARM,PYF,17156.0
ARM,QAT,1772.0
ARM,REU,6854.0
ARM,ROU,1586.0
ARM,RUS,1804.0
ARM,RWA,4892.0
ARM,SAU,1730.0
ARM,SDN,2967.0
ARM,SEN,6596.0
ARM,SGP,7355.0
ARM,SHN,8098.0
ARM,SLB,12840.0
ARM,SLE,6684.0
ARM,SLV,12371.0
ARM,SMR,2669.0
ARM,SOM,4225.0
ARM,SPM,7592.0
ARM,SRB,2035.0
ARM,SSD,4123.0
ARM,STP,5838.0
ARM,SUR,10411.0
ARM,SVK,2348.0
ARM,SVN,2511.0
ARM,SWE,2820.0
ARM,SWZ,7491.0
ARM,SXM,10148.0
ARM,SYC,5085.0
ARM,SYR,1040.0
ARM,TCA,10483.0
ARM,TCD,4245.0
ARM,TGO,5728.0
ARM,THA,6163.0
ARM,TJK,2093.0
ARM,TKL,15106.0
ARM,TKM,1224.0
ARM,TLS,9868.0
ARM,TON,15719.0
ARM,TTO,10581.0
ARM,TUN,3001.0
ARM,TUR,1319.0
ARM,TUV,14331.0
ARM,TWN,7195.0
ARM,TZA,5232.0
ARM,UGA,4578.0
ARM,UKR,1578.0
ARM,URY,13222.0
ARM,USA,9107.0
ARM,UZB,2083.0
ARM,VAT,2687.0
ARM,VCT,10371.0
ARM,VEN,11022.0
ARM,VGB,10238.0
ARM,VNM,6887.0
ARM,VUT,14121.0
ARM,WLF,15061.0
ARM,WSM,15438.0
ARM,YEM,2752.0
ARM,ZAF,7545.0
ARM,ZMB,6380.0
ARM,ZWE,6572.0
ASM,ABW,11486.0
ASM,AFG,13651.0
ASM,AGO,17412.0
ASM,AIA,12335.0
ASM,ALB,16840.0
ASM,AND,16788.0
ASM,ARE,15083.0
ASM,ARG,11064.0
ASM,ARM,15552.0
ASM,ATG,12444.0
ASM,AUS,5080.0
ASM,AUT,16186.0
ASM,AZE,15137.0
ASM,BDI,17069.0
ASM,BEL,15924.0
ASM,BEN,18866.0
ASM,BES,11665.0
ASM,BFA,18842.0
ASM,BGD,11532.0
ASM,BGR,16582.0
ASM,BHR,15541.0
ASM,BHS,11008.0
ASM,BIH,16616.0
ASM,BLR,15329.0
ASM,BLZ,9649.0
ASM,BMU,12333.0
ASM,BOL,10865.0
ASM,BRA,12640.0
ASM,BRB,12608.0
ASM,BRN,8475.0
ASM,BTN,11673.0
ASM,BWA,15339.0
ASM,CAF,18524.0
ASM,CAN,11196.0
ASM,CCK,9949.0
ASM,CHE,16335.0
ASM,CHL,10054.0
ASM,CHN,8817.0
ASM,CIV,18263.0
ASM,CMR,18828.0
ASM,COD,17845.0
ASM,COG,17852.0
ASM,COK,1391.0
ASM,COL,10856.0
ASM,COM,15303.0
ASM,CPV,16503.0
ASM,CRI,9927.0
ASM,CUB,10461.0
ASM,CUW,11593.0
ASM,CXR,9057.0
ASM,CYM,10463.0
ASM,CYP,16678.0
ASM,CZE,16006.0
ASM,DEU,15746.0
ASM,DJI,16354.0
ASM,DMA,12461.0
ASM,DNK,15402.0
ASM,DOM,11627.0
ASM,DZA,17439.0
ASM,ECU,10045.0
ASM,EGY,17174.0
ASM,ERI,16845.0
ASM,ESH,17290.0
ASM,ESP,16847.0
ASM,EST,14834.0
ASM,ETH,16774.0
ASM,FIN,14754.0
ASM,FJI,1237.0
ASM,FLK,10273.0
ASM,FRA,16118.0
ASM,FRO,14554.0
